date,exchange_rate
12/15/2013,62.16580462
12/16/2013,61.75014518
12/17/2013,61.88377337
12/18/2013,62.10197105
12/19/2013,62.37579571
12/20/2013,62.04027829
12/21/2013,62.04027829
12/22/2013,62.04027829
12/23/2013,61.81798278
12/24/2013,61.79479684
12/25/2013,61.79479684
12/26/2013,61.79479684
12/27/2013,61.9827711
12/28/2013,61.9827711
12/29/2013,61.9827711
12/30/2013,61.89073496
12/31/2013,61.89978972
1/1/2014,61.89978972
1/2/2014,62.26753551
1/3/2014,62.19891448
1/4/2014,62.19891448
1/5/2014,62.19891448
1/6/2014,62.24525805
1/7/2014,62.18752291
1/8/2014,62.02736501
1/9/2014,62.10769909
1/10/2014,61.9047619
1/11/2014,61.9047619
1/12/2014,61.9047619
1/13/2014,61.46696939
1/14/2014,61.48532963
1/15/2014,61.54328973
1/16/2014,61.56505111
1/17/2014,61.55035336
1/18/2014,61.55035336
1/19/2014,61.55035336
1/20/2014,61.57894737
1/21/2014,62.04347183
1/22/2014,61.88485921
1/23/2014,61.87843684
1/24/2014,62.6061226
1/25/2014,62.6061226
1/26/2014,62.6061226
1/27/2014,63.10147899
1/28/2014,62.51520258
1/29/2014,62.54482657
1/30/2014,62.68159717
1/31/2014,62.657591
2/1/2014,62.657591
2/2/2014,62.657591
2/3/2014,62.50629723
2/4/2014,62.52755381
2/5/2014,62.58000443
2/6/2014,62.42000741
2/7/2014,62.41859437
2/8/2014,62.41859437
2/9/2014,62.41859437
2/10/2014,62.35452412
2/11/2014,62.21877742
2/12/2014,62.10498784
2/13/2014,62.33638026
2/14/2014,61.94499161
2/15/2014,61.94499161
2/16/2014,61.94499161
2/17/2014,61.85750785
2/18/2014,62.10909621
2/19/2014,62.2262641
2/20/2014,62.36538742
2/21/2014,62.12738017
2/22/2014,62.12738017
2/23/2014,62.12738017
2/24/2014,62.06377867
2/25/2014,61.90351898
2/26/2014,62.13499927
2/27/2014,61.98498828
2/28/2014,61.75747484
3/1/2014,61.75747484
3/2/2014,61.75747484
3/3/2014,62.0209907
3/4/2014,61.86497676
3/5/2014,61.75502476
3/6/2014,61.11000364
3/7/2014,61.06103354
3/8/2014,61.06103354
3/9/2014,61.06103354
3/10/2014,60.84251855
3/11/2014,60.95379061
3/12/2014,61.21998992
3/13/2014,61.18003156
3/14/2014,61.19000288
3/15/2014,61.19000288
3/16/2014,61.19000288
3/17/2014,61.2944772
3/18/2014,61.14602216
3/19/2014,60.94501545
3/20/2014,61.33250981
3/21/2014,60.92503628
3/22/2014,60.92503628
3/23/2014,60.92503628
3/24/2014,60.78749819
3/25/2014,60.44890855
3/26/2014,60.10079037
3/27/2014,60.34147405
3/28/2014,60.30496402
3/29/2014,60.30496402
3/30/2014,60.30496402
3/31/2014,59.89149985
4/1/2014,59.96736766
4/2/2014,59.86248641
4/3/2014,60.17500545
4/4/2014,60.19708029
4/5/2014,60.19708029
4/6/2014,60.19708029
4/7/2014,60.19164906
4/8/2014,60.12501815
4/9/2014,60.13498623
4/10/2014,60.15598183
4/11/2014,60.17632641
4/12/2014,60.17632641
4/13/2014,60.17632641
4/14/2014,60.17632169
4/15/2014,60.23248569
4/16/2014,60.34949422
4/17/2014,60.32623602
4/18/2014,60.32623602
4/19/2014,60.32623602
4/20/2014,60.32623602
4/21/2014,60.32623602
4/22/2014,60.76999349
4/23/2014,61.13502964
4/24/2014,61.08502171
4/25/2014,60.6950329
4/26/2014,60.6950329
4/27/2014,60.6950329
4/28/2014,60.62996898
4/29/2014,60.42499638
4/30/2014,60.24
5/1/2014,60.24
5/2/2014,60.23402106
5/3/2014,60.23402106
5/4/2014,60.23402106
5/5/2014,60.09802508
5/6/2014,60.097526
5/7/2014,60.06498169
5/8/2014,59.94302301
5/9/2014,60.02503447
5/10/2014,60.02503447
5/11/2014,60.02503447
5/12/2014,60.04998184
5/13/2014,59.62307524
5/14/2014,59.46548582
5/15/2014,59.28999195
5/16/2014,58.91603388
5/17/2014,58.91603388
5/18/2014,58.91603388
5/19/2014,58.47612104
5/20/2014,58.63997957
5/21/2014,58.77997953
5/22/2014,58.45997951
5/23/2014,58.50858401
5/24/2014,58.50858401
5/25/2014,58.50858401
5/26/2014,58.71499817
5/27/2014,58.84000587
5/28/2014,58.92746914
5/29/2014,58.97443432
5/30/2014,59.08870434
5/31/2014,59.08870434
6/1/2014,59.08870434
6/2/2014,59.15627066
6/3/2014,59.40857457
6/4/2014,59.37220225
6/5/2014,59.19201002
6/6/2014,59.18252456
6/7/2014,59.18252456
6/8/2014,59.18252456
6/9/2014,59.08656673
6/10/2014,59.21310991
6/11/2014,59.31601092
6/12/2014,59.14503253
6/13/2014,59.78498596
6/14/2014,59.78498596
6/15/2014,59.78498596
6/16/2014,60.16996748
6/17/2014,60.13001179
6/18/2014,60.33001548
6/19/2014,60.03502203
6/20/2014,60.19347954
6/21/2014,60.19347954
6/22/2014,60.19347954
6/23/2014,60.15548691
6/24/2014,60.11998825
6/25/2014,60.13250092
6/26/2014,60.17999412
6/27/2014,60.10499266
6/28/2014,60.10499266
6/29/2014,60.10499266
6/30/2014,60.18619124
7/1/2014,60.07502922
7/2/2014,59.55499414
7/3/2014,59.64502418
7/4/2014,59.73498675
7/5/2014,59.73498675
7/6/2014,59.73498675
7/7/2014,60.01743673
7/8/2014,59.79314151
7/9/2014,59.76497831
7/10/2014,60.20604234
7/11/2014,59.99897021
7/12/2014,59.99897021
7/13/2014,59.99897021
7/14/2014,60.04997432
7/15/2014,60.10996841
7/16/2014,60.08003252
7/17/2014,60.17249538
7/18/2014,60.34003697
7/19/2014,60.34003697
7/20/2014,60.34003697
7/21/2014,60.30500074
7/22/2014,60.22001335
7/23/2014,60.04998143
7/24/2014,60.12997328
7/25/2014,60.09501488
7/26/2014,60.09501488
7/27/2014,60.09501488
7/28/2014,60.06201146
7/29/2014,60.17201579
7/30/2014,60.08924707
7/31/2014,60.55534793
8/1/2014,61.23553565
8/2/2014,61.23553565
8/3/2014,61.23553565
8/4/2014,60.93503204
8/5/2014,60.87998804
8/6/2014,61.47995504
8/7/2014,61.23249551
8/8/2014,61.19002091
8/9/2014,61.19002091
8/10/2014,61.19002091
8/11/2014,61.13514119
8/12/2014,61.30001499
8/13/2014,61.25
8/14/2014,60.83249832
8/15/2014,60.86652226
8/16/2014,60.86652226
8/17/2014,60.86652226
8/18/2014,60.84958529
8/19/2014,60.73326344
8/20/2014,60.70837097
8/21/2014,60.67101493
8/22/2014,60.52249943
8/23/2014,60.52249943
8/24/2014,60.52249943
8/25/2014,60.555
8/26/2014,60.51599454
8/27/2014,60.45116491
8/28/2014,60.62998938
8/29/2014,60.51713679
8/30/2014,60.51713679
8/31/2014,60.51713679
9/1/2014,60.5349882
9/2/2014,60.68997331
9/3/2014,60.41502547
9/4/2014,60.25347676
9/5/2014,60.40631758
9/6/2014,60.40631758
9/7/2014,60.40631758
9/8/2014,60.24870626
9/9/2014,60.60502248
9/10/2014,60.95498492
9/11/2014,60.95498144
9/12/2014,60.78184208
9/13/2014,60.78184208
9/14/2014,60.78184208
9/15/2014,61.12702347
9/16/2014,61.07552707
9/17/2014,60.91911084
9/18/2014,61.04296147
9/19/2014,60.82998755
9/20/2014,60.82998755
9/21/2014,60.82998755
9/22/2014,60.88703776
9/23/2014,60.95198573
9/24/2014,61
9/25/2014,61.42802077
9/26/2014,61.25047125
9/27/2014,61.25047125
9/28/2014,61.25047125
9/29/2014,61.61499095
9/30/2014,61.87427482
10/1/2014,61.7199873
10/2/2014,61.81648326
10/3/2014,61.81650285
10/4/2014,61.81650285
10/5/2014,61.81650285
10/6/2014,61.48030243
10/7/2014,61.42500198
10/8/2014,61.39185449
10/9/2014,60.9575335
10/10/2014,61.33502136
10/11/2014,61.33502136
10/12/2014,61.33502136
10/13/2014,60.99503115
10/14/2014,61.46101534
10/15/2014,61.42499605
10/16/2014,61.85802808
10/17/2014,61.43000858
10/18/2014,61.43000858
10/19/2014,61.43000858
10/20/2014,61.29499726
10/21/2014,61.20098731
10/22/2014,61.2260301
10/23/2014,61.18501855
10/24/2014,61.18500671
10/25/2014,61.18500671
10/26/2014,61.18500671
10/27/2014,61.30499251
10/28/2014,61.23250706
10/29/2014,61.28750883
10/30/2014,61.43403715
10/31/2014,61.36497924
11/1/2014,61.36497924
11/2/2014,61.36497924
11/3/2014,61.40502682
11/4/2014,61.40498642
11/5/2014,61.49927885
11/6/2014,61.48278341
11/7/2014,61.63616558
11/8/2014,61.63616558
11/9/2014,61.63616558
11/10/2014,61.50496556
11/11/2014,61.54499356
11/12/2014,61.43001524
11/13/2014,61.51999037
11/14/2014,61.81529431
11/15/2014,61.81529431
11/16/2014,61.81529431
11/17/2014,61.82802497
11/18/2014,61.75083906
11/19/2014,61.99401675
11/20/2014,61.92997847
11/21/2014,61.655128
11/22/2014,61.655128
11/23/2014,61.655128
11/24/2014,61.90902498
11/25/2014,61.89230522
11/26/2014,61.85002004
11/27/2014,61.875
11/28/2014,62.12200593
11/29/2014,62.12200593
11/30/2014,62.12200593
12/1/2014,62.03897666
12/2/2014,61.88296845
12/3/2014,61.80999108
12/4/2014,61.90098286
12/5/2014,61.78498625
12/6/2014,61.78498625
12/7/2014,61.78498625
12/8/2014,61.91997063
12/9/2014,61.96256771
12/10/2014,62.07496772
12/11/2014,62.4110074
12/12/2014,62.46401606
12/13/2014,62.46401606
12/14/2014,62.46401606
12/15/2014,63.23998069
12/16/2014,63.98803542
12/17/2014,63.62250964
12/18/2014,63.06650387
12/19/2014,63.30499226
12/20/2014,63.30499226
12/21/2014,63.30499226
12/22/2014,63.20001631
12/23/2014,63.29247523
12/24/2014,63.47401588
12/25/2014,63.47401588
12/26/2014,63.47401588
12/27/2014,63.47401588
12/28/2014,63.47401588
12/29/2014,63.67631385
12/30/2014,63.46101974
12/31/2014,63.1900173
1/1/2015,63.1900173
1/2/2015,63.35630657
1/3/2015,63.35630657
1/4/2015,63.35630657
1/5/2015,63.46252623
1/6/2015,63.57226792
1/7/2015,63.17496408
1/8/2015,62.56798097
1/9/2015,62.32396512
1/10/2015,62.32396512
1/11/2015,62.32396512
1/12/2015,62.1640122
1/13/2015,62.04303174
1/14/2015,62.18878981
1/15/2015,61.78348138
1/16/2015,61.86201243
1/17/2015,61.86201243
1/18/2015,61.86201243
1/19/2015,61.7125377
1/20/2015,61.7065377
1/21/2015,61.57500216
1/22/2015,61.55896023
1/23/2015,61.49848187
1/24/2015,61.49848187
1/25/2015,61.49848187
1/26/2015,61.4275169
1/27/2015,61.38422077
1/28/2015,61.40497179
1/29/2015,61.9003977
1/30/2015,62.01972579
1/31/2015,62.01972579
2/1/2015,62.01972579
2/2/2015,61.86870027
2/3/2015,61.71642053
2/4/2015,61.83260528
2/5/2015,61.73847502
2/6/2015,61.71416092
2/7/2015,61.71416092
2/8/2015,61.71416092
2/9/2015,62.12993348
2/10/2015,62.19500752
2/11/2015,62.35548878
2/12/2015,62.27657133
2/13/2015,62.17002021
2/14/2015,62.17002021
2/15/2015,62.17002021
2/16/2015,62.21388499
2/17/2015,62.18948752
2/18/2015,62.30214562
2/19/2015,62.20988847
2/20/2015,62.23420074
2/21/2015,62.23420074
2/22/2015,62.23420074
2/23/2015,62.31501151
2/24/2015,62.20250706
2/25/2015,61.96747753
2/26/2015,61.75117081
2/27/2015,61.81690391
2/28/2015,61.81690391
3/1/2015,61.81690391
3/2/2015,61.94130222
3/3/2015,61.92191977
3/4/2015,62.26411363
3/5/2015,62.25476556
3/6/2015,62.39751893
3/7/2015,62.39751893
3/8/2015,62.39751893
3/9/2015,62.68047882
3/10/2015,62.78683181
3/11/2015,62.78133863
3/12/2015,62.44812965
3/13/2015,63.02799849
3/14/2015,63.02799849
3/15/2015,63.02799849
3/16/2015,62.87231221
3/17/2015,62.73211095
3/18/2015,62.76000755
3/19/2015,62.58302894
3/20/2015,62.33203415
3/21/2015,62.33203415
3/22/2015,62.33203415
3/23/2015,62.27749267
3/24/2015,62.32730594
3/25/2015,62.37141557
3/26/2015,62.72632826
3/27/2015,62.51842299
3/28/2015,62.51842299
3/29/2015,62.51842299
3/30/2015,62.62609497
3/31/2015,62.52793011
4/1/2015,62.49753603
4/2/2015,62.18190212
4/3/2015,62.18190212
4/4/2015,62.18190212
4/5/2015,62.18190212
4/6/2015,62.18190212
4/7/2015,62.31953536
4/8/2015,62.24498251
4/9/2015,62.19741971
4/10/2015,62.35572375
4/11/2015,62.35572375
4/12/2015,62.35572375
4/13/2015,62.42143669
4/14/2015,62.38640666
4/15/2015,62.37130164
4/16/2015,62.26057324
4/17/2015,62.39504346
4/18/2015,62.39504346
4/19/2015,62.39504346
4/20/2015,62.97304859
4/21/2015,62.90570093
4/22/2015,62.9451736
4/23/2015,63.32250279
4/24/2015,63.56254619
4/25/2015,63.56254619
4/26/2015,63.56254619
4/27/2015,63.56736278
4/28/2015,63.14496202
4/29/2015,63.42855844
4/30/2015,63.50004458
5/1/2015,63.50004458
5/2/2015,63.50004458
5/3/2015,63.50004458
5/4/2015,63.66221306
5/5/2015,63.42916254
5/6/2015,63.53998219
5/7/2015,64.15559487
5/8/2015,63.9899296
5/9/2015,63.9899296
5/10/2015,63.9899296
5/11/2015,63.84401364
5/12/2015,64.28917163
5/13/2015,64.00998129
5/14/2015,63.68000701
5/15/2015,63.66163489
5/16/2015,63.66163489
5/17/2015,63.66163489
5/18/2015,63.668013
5/19/2015,63.69883721
5/20/2015,63.79429754
5/21/2015,63.61277284
5/22/2015,63.47088857
5/23/2015,63.47088857
5/24/2015,63.47088857
5/25/2015,63.55993806
5/26/2015,63.92504119
5/27/2015,64.05118291
5/28/2015,63.82250367
5/29/2015,63.8006381
5/30/2015,63.8006381
5/31/2015,63.8006381
6/1/2015,63.69910453
6/2/2015,63.83597788
6/3/2015,63.90533501
6/4/2015,64.00653884
6/5/2015,63.79051524
6/6/2015,63.79051524
6/7/2015,63.79051524
6/8/2015,64.08887296
6/9/2015,63.97413103
6/10/2015,63.8748116
6/11/2015,63.98183761
6/12/2015,64.07959002
6/13/2015,64.07959002
6/14/2015,64.07959002
6/15/2015,64.16749866
6/16/2015,64.30931788
6/17/2015,64.13999468
6/18/2015,63.73246229
6/19/2015,63.56252766
6/20/2015,63.56252766
6/21/2015,63.56252766
6/22/2015,63.52578228
6/23/2015,63.61495894
6/24/2015,63.58833497
6/25/2015,63.58200964
6/26/2015,63.60096411
6/27/2015,63.60096411
6/28/2015,63.60096411
6/29/2015,63.83679152
6/30/2015,63.62257574
7/1/2015,63.60504505
7/2/2015,63.51247063
7/3/2015,63.43880678
7/4/2015,63.43880678
7/5/2015,63.43880678
7/6/2015,63.44458576
7/7/2015,63.48458512
7/8/2015,63.59633527
7/9/2015,63.38999457
7/10/2015,63.4
7/11/2015,63.4
7/12/2015,63.4
7/13/2015,63.5419495
7/14/2015,63.3400417
7/15/2015,63.42247252
7/16/2015,63.51090457
7/17/2015,63.47378088
7/18/2015,63.47378088
7/19/2015,63.47378088
7/20/2015,63.65508662
7/21/2015,63.61001196
7/22/2015,63.64098331
7/23/2015,63.76752432
7/24/2015,64.11957217
7/25/2015,64.11957217
7/26/2015,64.11957217
7/27/2015,64.17001266
7/28/2015,63.91501134
7/29/2015,63.9049864
7/30/2015,64.04116842
7/31/2015,64.13622686
8/1/2015,64.13622686
8/2/2015,64.13622686
8/3/2015,64.0437403
8/4/2015,63.75248337
8/5/2015,63.75503078
8/6/2015,63.7649977
8/7/2015,63.81500777
8/8/2015,63.81500777
8/9/2015,63.81500777
8/10/2015,63.87116788
8/11/2015,64.20497512
8/12/2015,64.71896011
8/13/2015,65.22909353
8/14/2015,65.00751947
8/15/2015,65.00751947
8/16/2015,65.00751947
8/17/2015,65.31504505
8/18/2015,65.31500904
8/19/2015,65.27370709
8/20/2015,65.5500313
8/21/2015,65.90320007
8/22/2015,65.90320007
8/23/2015,65.90320007
8/24/2015,66.77228842
8/25/2015,66.09629758
8/26/2015,66.19452728
8/27/2015,66.0450195
8/28/2015,66.16249556
8/29/2015,66.16249556
8/30/2015,66.16249556
8/31/2015,66.40196166
9/1/2015,66.30971876
9/2/2015,66.19378054
9/3/2015,66.24249711
9/4/2015,66.4953313
9/5/2015,66.4953313
9/6/2015,66.4953313
9/7/2015,66.85689934
9/8/2015,66.50241892
9/9/2015,66.41125774
9/10/2015,66.43370586
9/11/2015,66.46849485
9/12/2015,66.46849485
9/13/2015,66.46849485
9/14/2015,66.36178682
9/15/2015,66.36378092
9/16/2015,66.46001069
9/17/2015,66.25
9/18/2015,65.6737893
9/19/2015,65.6737893
9/20/2015,65.6737893
9/21/2015,65.71528889
9/22/2015,65.89583147
9/23/2015,65.98116592
9/24/2015,66.23912463
9/25/2015,66.15630885
9/26/2015,66.15630885
9/27/2015,66.15630885
9/28/2015,66.10483438
9/29/2015,65.99526955
9/30/2015,65.59002053
10/1/2015,65.51250785
10/2/2015,65.5125448
10/3/2015,65.5125448
10/4/2015,65.5125448
10/5/2015,65.3000178
10/6/2015,65.38257306
10/7/2015,64.89792295
10/8/2015,65.09614359
10/9/2015,64.80003521
10/10/2015,64.80003521
10/11/2015,64.80003521
10/12/2015,64.75248395
10/13/2015,65.1849833
10/14/2015,64.98378615
10/15/2015,64.8249847
10/16/2015,64.86716549
10/17/2015,64.86716549
10/18/2015,64.86716549
10/19/2015,64.80499426
10/20/2015,65.05750462
10/21/2015,65.1262991
10/22/2015,65.12631486
10/23/2015,64.82876218
10/24/2015,64.82876218
10/25/2015,64.82876218
10/26/2015,64.90645718
10/27/2015,64.96365609
10/28/2015,65.00090212
10/29/2015,65.36404392
10/30/2015,65.36761369
10/31/2015,65.36761369
11/1/2015,65.36761369
11/2/2015,65.58502538
11/3/2015,65.72786079
11/4/2015,65.4863283
11/5/2015,65.89175779
11/6/2015,65.90003682
11/7/2015,65.90003682
11/8/2015,65.90003682
11/9/2015,66.42251299
11/10/2015,66.2700028
11/11/2015,66.23553565
11/12/2015,66.31381689
11/13/2015,66.14641397
11/14/2015,66.14641397
11/15/2015,66.14641397
11/16/2015,65.99020796
11/17/2015,66.00955951
11/18/2015,66.22013876
11/19/2015,66.22999906
11/20/2015,66.19498503
11/21/2015,66.19498503
11/22/2015,66.19498503
11/23/2015,66.38124353
11/24/2015,66.33949864
11/25/2015,66.30030229
11/26/2015,66.56633999
11/27/2015,66.7721172
11/28/2015,66.7721172
11/29/2015,66.7721172
11/30/2015,66.66745439
12/1/2015,66.52103774
12/2/2015,66.54457218
12/3/2015,66.66132509
12/4/2015,66.77857274
12/5/2015,66.77857274
12/6/2015,66.77857274
12/7/2015,66.7337404
12/8/2015,66.83871264
12/9/2015,66.83995978
12/10/2015,66.74732706
12/11/2015,67.00630137
12/12/2015,67.00630137
12/13/2015,67.00630137
12/14/2015,67.14504234
12/15/2015,66.89363057
12/16/2015,66.71087533
12/17/2015,66.26694954
12/18/2015,66.40365449
12/19/2015,66.40365449
12/20/2015,66.40365449
12/21/2015,66.31554738
12/22/2015,66.24123448
12/23/2015,66.20996702
12/24/2015,66.21001188
12/25/2015,66.21001188
12/26/2015,66.21001188
12/27/2015,66.21001188
12/28/2015,66.10253603
12/29/2015,66.33108108
12/30/2015,66.38751602
12/31/2015,66.15366951
1/1/2016,66.15366951
1/2/2016,66.15366951
1/3/2016,66.15366951
1/4/2016,66.63332722
1/5/2016,66.58654383
1/6/2016,66.86296779
1/7/2016,66.89473684
1/8/2016,66.67949544
1/9/2016,66.67949544
1/10/2016,66.67949544
1/11/2016,66.80868846
1/12/2016,66.86997047
1/13/2016,66.86501479
1/14/2016,67.43009272
1/15/2016,67.7899945
1/16/2016,67.7899945
1/17/2016,67.7899945
1/18/2016,67.68876239
1/19/2016,67.61501656
1/20/2016,67.99550747
1/21/2016,67.99632792
1/22/2016,67.6299963
1/23/2016,67.6299963
1/24/2016,67.6299963
1/25/2016,67.77374018
1/26/2016,67.89674264
1/27/2016,68.04996326
1/28/2016,68.22498395
1/29/2016,67.86071429
1/30/2016,67.86071429
1/31/2016,67.86071429
2/1/2016,67.90701948
2/2/2016,67.98470556
2/3/2016,68.04170859
2/4/2016,67.69587721
2/5/2016,67.65372255
2/6/2016,67.65372255
2/7/2016,67.65372255
2/8/2016,68.0339609
2/9/2016,68.04458882
2/10/2016,67.85502354
2/11/2016,68.43659117
2/12/2016,68.2410643
2/13/2016,68.2410643
2/14/2016,68.2410643
2/15/2016,68.07200358
2/16/2016,68.42065198
2/17/2016,68.49856322
2/18/2016,68.51867557
2/19/2016,68.46746575
2/20/2016,68.46746575
2/21/2016,68.46746575
2/22/2016,68.56049338
2/23/2016,68.53835666
2/24/2016,68.56251707
2/25/2016,68.87503401
2/26/2016,68.69071416
2/27/2016,68.69071416
2/28/2016,68.69071416
2/29/2016,68.316036
3/1/2016,67.85320088
3/2/2016,67.53085851
3/3/2016,67.27502064
3/4/2016,67.08386509
3/5/2016,67.08386509
3/6/2016,67.08386509
3/7/2016,67.08892541
3/8/2016,67.30730867
3/9/2016,67.15027796
3/10/2016,66.92870959
3/11/2016,67.01262399
3/12/2016,67.01262399
3/13/2016,67.01262399
3/14/2016,67.06115658
3/15/2016,67.35826807
3/16/2016,67.23499638
3/17/2016,66.6422067
3/18/2016,66.28468836
3/19/2016,66.28468836
3/20/2016,66.28468836
3/21/2016,66.53650963
3/22/2016,66.67900464
3/23/2016,66.79572106
3/24/2016,66.86300879
3/25/2016,66.86300879
3/26/2016,66.86300879
3/27/2016,66.86300879
3/28/2016,66.86300879
3/29/2016,66.53055208
3/30/2016,66.38643589
3/31/2016,66.25366711
4/1/2016,66.35129461
4/2/2016,66.35129461
4/3/2016,66.35129461
4/4/2016,66.10500879
4/5/2016,66.45860825
4/6/2016,66.67078335
4/7/2016,66.62574798
4/8/2016,66.59948957
4/9/2016,66.59948957
4/10/2016,66.59948957
4/11/2016,66.4666374
4/12/2016,66.3987364
4/13/2016,66.60382369
4/14/2016,66.5346605
4/15/2016,66.59207728
4/16/2016,66.59207728
4/17/2016,66.59207728
4/18/2016,66.57880771
4/19/2016,66.55249934
4/20/2016,66.19825995
4/21/2016,66.27873184
4/22/2016,66.53866643
4/23/2016,66.53866643
4/24/2016,66.53866643
4/25/2016,66.60067472
4/26/2016,66.56977053
4/27/2016,66.46669026
4/28/2016,66.50026413
4/29/2016,66.38472332
4/30/2016,66.38472332
5/1/2016,66.38472332
5/2/2016,66.40433307
5/3/2016,66.39536693
5/4/2016,66.589309
5/5/2016,66.50450214
5/6/2016,66.63253697
5/7/2016,66.63253697
5/8/2016,66.63253697
5/9/2016,66.60465116
5/10/2016,66.6756044
5/11/2016,66.60837935
5/12/2016,66.66871543
5/13/2016,66.78048995
5/14/2016,66.78048995
5/15/2016,66.78048995
5/16/2016,66.84387142
5/17/2016,66.82143488
5/18/2016,66.97934214
5/19/2016,67.46610699
5/20/2016,67.47259114
5/21/2016,67.47259114
5/22/2016,67.47259114
5/23/2016,67.52233616
5/24/2016,67.6737106
5/25/2016,67.37843172
5/26/2016,67.08049785
5/27/2016,67.0370702
5/28/2016,67.0370702
5/29/2016,67.0370702
5/30/2016,67.13933028
5/31/2016,67.19652143
6/1/2016,67.45838554
6/2/2016,67.30157311
6/3/2016,67.25031379
6/4/2016,67.25031379
6/5/2016,67.25031379
6/6/2016,66.96581197
6/7/2016,66.74347903
6/8/2016,66.55036034
6/9/2016,66.73058274
6/10/2016,66.80820948
6/11/2016,66.80820948
6/12/2016,66.80820948
6/13/2016,67.10374512
6/14/2016,67.30957684
6/15/2016,67.11219947
6/16/2016,67.2999821
6/17/2016,67.08503643
6/18/2016,67.08503643
6/19/2016,67.08503643
6/20/2016,67.35615955
6/21/2016,67.57053208
6/22/2016,67.49561287
6/23/2016,67.30266046
6/24/2016,68.00469908
6/25/2016,68.00469908
6/26/2016,68.00469908
6/27/2016,67.95462811
6/28/2016,67.91926307
6/29/2016,67.60081154
6/30/2016,67.5196361
7/1/2016,67.32806466
7/2/2016,67.32806466
7/3/2016,67.32806466
7/4/2016,67.2530975
7/5/2016,67.47120043
7/6/2016,67.42099557
7/7/2016,67.42274368
7/8/2016,67.31093044
7/9/2016,67.31093044
7/10/2016,67.31093044
7/11/2016,67.14318038
7/12/2016,67.09520375
7/13/2016,67.02989523
7/14/2016,66.8584745
7/15/2016,67.02462257
7/16/2016,67.02462257
7/17/2016,67.02462257
7/18/2016,67.1996743
7/19/2016,67.13402809
7/20/2016,67.20448561
7/21/2016,67.21497957
7/22/2016,67.07672054
7/23/2016,67.07672054
7/24/2016,67.07672054
7/25/2016,67.3487525
7/26/2016,67.32927162
7/27/2016,67.20953507
7/28/2016,67.04625789
7/29/2016,66.95491766
7/30/2016,66.95491766
7/31/2016,66.95491766
8/1/2016,66.70010749
8/2/2016,66.71401769
8/3/2016,66.895
8/4/2016,66.87679598
8/5/2016,66.77294729
8/6/2016,66.77294729
8/7/2016,66.77294729
8/8/2016,66.83503202
8/9/2016,66.88842751
8/10/2016,66.64073677
8/11/2016,66.84820228
8/12/2016,66.86404374
8/13/2016,66.86404374
8/14/2016,66.86404374
8/15/2016,66.88542039
8/16/2016,66.76414343
8/17/2016,66.86759489
8/18/2016,66.80787916
8/19/2016,67.17729119
8/20/2016,67.17729119
8/21/2016,67.17729119
8/22/2016,67.21386874
8/23/2016,67.06905371
8/24/2016,67.11643592
8/25/2016,67.04818423
8/26/2016,67.00354296
8/27/2016,67.00354296
8/28/2016,67.00354296
8/29/2016,67.17412713
8/30/2016,67.04002507
8/31/2016,66.97466762
9/1/2016,66.95944734
9/2/2016,66.79353167
9/3/2016,66.79353167
9/4/2016,66.79353167
9/5/2016,66.45751165
9/6/2016,66.49117304
9/7/2016,66.35712379
9/8/2016,66.38013456
9/9/2016,66.74032659
9/10/2016,66.74032659
9/11/2016,66.74032659
9/12/2016,66.90762516
9/13/2016,66.89517205
9/14/2016,66.92012837
9/15/2016,66.91754043
9/16/2016,67.02030999
9/17/2016,67.02030999
9/18/2016,67.02030999
9/19/2016,66.98029557
9/20/2016,67.02610873
9/21/2016,66.97757848
9/22/2016,66.62395444
9/23/2016,66.62297129
9/24/2016,66.62297129
9/25/2016,66.62297129
9/26/2016,66.64890783
9/27/2016,66.4701426
9/28/2016,66.45122494
9/29/2016,66.86614384
9/30/2016,66.62978228
10/1/2016,66.62978228
10/2/2016,66.62978228
10/3/2016,66.54147383
10/4/2016,66.48463399
10/5/2016,66.57291945
10/6/2016,66.73625391
10/7/2016,66.70601436
10/8/2016,66.70601436
10/9/2016,66.70601436
10/10/2016,66.51657706
10/11/2016,66.59084755
10/12/2016,66.79673321
10/13/2016,66.89391194
10/14/2016,66.74968188
10/15/2016,66.74968188
10/16/2016,66.74968188
10/17/2016,66.81508095
10/18/2016,66.7101792
10/19/2016,66.66271974
10/20/2016,66.79826958
10/21/2016,66.89785045
10/22/2016,66.89785045
10/23/2016,66.89785045
10/24/2016,66.8418878
10/25/2016,66.81107432
10/26/2016,66.84256293
10/27/2016,66.81934657
10/28/2016,66.79866325
10/29/2016,66.79866325
10/30/2016,66.79866325
10/31/2016,66.77690481
11/1/2016,66.70521542
11/2/2016,66.67057233
11/3/2016,66.74439624
11/4/2016,66.74434328
11/5/2016,66.74434328
11/6/2016,66.74434328
11/7/2016,66.75465558
11/8/2016,66.5958507
11/9/2016,66.57276356
11/10/2016,66.73565856
11/11/2016,67.25009171
11/12/2016,67.25009171
11/13/2016,67.25009171
11/14/2016,67.81107915
11/15/2016,67.75522527
11/16/2016,68.06858531
11/17/2016,67.86880657
11/18/2016,67.9433625
11/19/2016,67.9433625
11/20/2016,67.9433625
11/21/2016,68.14881008
11/22/2016,68.29518696
11/23/2016,68.73655914
11/24/2016,68.75663633
11/25/2016,68.53521526
11/26/2016,68.53521526
